Customer_id,pl_score,hl_score,cl_score,twl_score,cc_score
7852776,4,10,2,2,1
7852812,7,1,10,10,6
7852901,4,9,4,7,6
7852986,3,1,9,10,9
7853017,4,8,6,7,8
7853175,1,4,8,1,8
7853386,4,5,1,10,1
7853452,5,9,10,1,9
7853465,7,4,2,2,9
7853534,9,5,0,9,6
7853635,6,0,4,7,0
7853829,6,6,4,2,10
7853847,6,1,6,7,8
7853880,1,9,1,1,0
7854077,1,10,4,1,8
7854093,3,4,8,7,7
7854149,5,4,10,9,1
7854203,3,5,6,4,6
7854277,1,10,1,8,6
7854321,5,0,9,5,3
7854335,7,1,4,8,10
7854421,1,4,9,3,0
7854537,8,2,9,10,9
7854616,5,2,8,0,3
7854622,1,8,7,0,9
7854769,4,4,5,6,5
7854785,1,1,4,4,5
7854854,4,1,6,0,8
7854957,10,0,1,1,4
7855002,1,2,0,7,6
7855013,1,10,8,9,9
7855156,6,5,8,3,1
7855191,6,7,3,2,5
7855271,6,10,9,0,3
7855411,1,7,3,10,10
7855421,5,0,6,7,6
7855527,6,3,8,7,4
7855542,4,10,10,6,7
7855869,5,4,8,6,3
7855921,6,1,1,0,8
7856214,5,6,8,4,6
7856218,3,6,10,1,8
7856338,5,6,2,1,1
7856897,3,1,2,1,0
7856939,5,7,5,7,3
7856965,6,5,9,6,10
7857034,8,5,8,6,0
7857300,4,4,10,1,6
7857318,6,3,0,6,6
7857380,6,0,4,2,0
7857483,4,10,3,9,7
7857530,3,2,4,7,8
7857726,4,2,5,7,2
7857732,5,9,7,1,8
7857767,1,0,10,0,9
7857778,3,0,2,6,1
7857784,5,6,3,3,4
7857865,1,3,8,10,8
7857942,6,4,7,2,8
7857992,5,1,2,1,5
7858004,6,1,2,9,0
7858014,4,2,3,7,8
7858029,6,9,4,3,10
7858070,5,0,6,9,6
7858199,5,2,1,10,7
7858322,4,9,10,3,4
7858509,5,7,10,5,4
7858643,4,1,6,2,3
7858701,4,9,6,8,6
7858780,6,2,8,5,5
7858791,4,8,8,7,7
7858974,4,3,6,0,2
7859062,8,1,5,3,4
7859364,6,3,8,8,9
7859567,6,4,0,10,3
7859614,3,4,1,6,8
7859687,3,3,5,8,0
7859705,7,10,0,4,1
7859766,4,0,10,6,3
7859772,4,10,9,3,6
7859862,1,0,7,5,6
7859904,6,3,4,7,9
7859920,3,10,10,3,7
7859927,5,5,0,3,1
7860027,4,1,0,2,0
7860037,6,9,5,3,1
7860177,3,4,7,7,10
7860248,6,2,7,4,2
7860348,5,3,3,5,4
7860402,4,2,1,7,10
7860464,1,9,10,2,10
7860613,5,5,1,9,3
7860635,5,8,0,2,10
7860782,1,5,9,3,1
7860796,8,3,9,6,2
7860929,6,7,5,7,1
7861013,5,7,5,0,10
7861201,4,7,7,9,6
7861220,3,4,2,1,5
7861224,5,3,5,1,9
7861244,4,9,9,4,4
7861615,5,4,7,3,1
7861879,5,8,9,9,5
7861942,3,5,10,7,4
7862038,5,5,10,6,8
7862393,6,1,5,10,1
7862635,5,0,3,3,6
7862866,10,3,9,7,3
7863150,6,1,3,4,9
7863229,5,9,3,10,4
7863358,4,8,9,7,10
7863392,6,9,3,7,6
7863500,5,6,7,2,6
7863580,4,2,4,4,6
7863628,6,7,9,1,6
7863821,1,1,9,7,1
7863857,5,5,6,7,4
7863881,6,7,0,10,0
7863949,6,5,10,8,1
7864010,6,0,4,3,1
7864021,1,5,0,5,0
7864041,4,10,9,5,8
7864068,5,6,6,1,8
7864090,6,9,4,5,7
7864117,6,4,9,3,4
7864124,5,8,0,3,3
7864344,5,8,6,2,1
7864434,3,4,7,1,8
7864468,6,7,3,5,0
7864510,5,6,9,4,4
7864513,4,1,10,7,1
7864571,5,10,7,7,5
7864644,1,7,7,1,5
7864705,5,3,0,10,10
7864711,1,4,3,4,3
7864898,4,1,0,7,0
7864915,5,8,4,1,1
7864921,1,3,10,8,5
7865114,4,1,1,2,2
7865311,3,5,6,0,6
7865332,3,10,4,2,5
7865378,4,5,3,5,0
7865391,9,5,9,8,9
7865499,4,9,9,6,1
7865569,5,5,4,3,10
7865726,5,4,5,5,7
7865744,5,6,3,8,8
7866017,5,5,10,3,1
7866051,9,7,6,3,0
7866172,4,0,9,0,6
7866238,4,2,8,0,8
7866320,5,0,9,5,2
7866327,5,4,0,0,2
7866467,5,4,0,8,9
7866628,5,6,0,4,6
7866788,5,1,6,9,9
7866831,6,9,9,5,3
7866990,7,9,9,8,4
7867004,4,3,8,3,6
7867031,5,2,3,8,8
7867196,6,0,8,5,6
7867279,9,1,2,4,9
7867282,6,3,6,3,3
7867299,4,4,10,10,10
7867464,4,3,2,4,6
7867476,5,10,2,7,10
7867689,5,7,8,10,8
7867752,4,5,4,8,10
7867881,1,4,0,7,5
7867950,3,0,2,4,6
7868018,1,4,8,1,3
7868156,5,6,8,6,3
7868158,3,9,6,8,10
7868177,5,8,0,9,0
7868426,1,5,0,0,0
7868603,6,2,0,0,4
7868737,6,7,10,5,7
7868762,3,10,7,8,3
7868819,1,9,6,2,5
7868837,6,2,7,5,10
7868895,9,7,2,7,8
7868952,1,10,9,10,4
7869199,5,1,0,7,10
7869342,8,6,2,8,1
7869513,5,2,3,4,7
7869623,9,7,10,6,9
7869720,5,4,1,3,9
7869758,5,5,3,0,8
7869876,1,5,6,5,2
7869905,6,4,3,4,8
7869975,5,3,1,1,6
7869988,1,0,1,4,1
7870125,6,8,9,7,9
7870231,5,2,1,3,9
7870334,5,5,2,7,6
7870409,4,9,4,9,8
7870437,9,3,6,8,2
7870442,6,1,6,5,1
7870849,5,6,10,9,5
7870913,7,9,7,4,8
7870958,5,10,10,4,8
7871000,1,6,7,3,6
7871035,5,9,1,6,9
7871067,1,8,7,10,2
7871304,1,4,6,4,8
7871491,5,1,8,8,10
7872264,4,1,6,0,9
7872274,5,5,2,8,6
7872339,4,3,0,10,1
7872371,3,10,0,5,8
7872623,1,5,4,6,3
7872653,4,6,8,6,1
7872703,3,3,3,4,9
7872924,5,2,1,0,2
7873219,4,0,4,1,9
7873363,6,1,7,2,6
7873432,6,0,9,10,1
7873529,5,1,10,10,0
7873566,5,2,3,7,7
7873826,5,0,4,3,4
7873827,4,8,10,2,0
7873849,6,3,7,10,6
7873902,6,6,1,5,1
7873904,5,6,1,5,9
7873905,7,10,8,6,10
7873951,5,10,2,4,5
7874173,5,1,2,10,6
7874177,5,3,0,3,8
7874185,1,1,4,4,5
7874196,8,3,5,8,2
7874333,4,7,10,6,1
7874363,5,9,3,9,7
7874413,1,7,3,0,2
7874521,1,8,4,2,8
7874676,5,6,5,1,5
7874740,5,2,4,3,4
7874762,4,6,10,7,6
7874934,1,6,2,7,0
7874944,5,6,9,7,4
7874948,1,1,2,9,5
7874969,3,2,2,10,1
7874982,3,5,2,0,7
7875035,6,10,8,9,9
7875044,5,8,8,2,4
7875193,6,5,0,0,3
7875253,4,0,6,2,10
7875402,5,3,9,7,10
7875428,5,10,10,3,6
7875834,5,9,5,6,2
7875852,5,5,3,2,2
7875994,5,7,5,2,8
7876054,7,3,5,5,1
7876341,1,8,8,7,0
7876390,5,7,6,8,3
7876547,1,1,4,9,7
7876563,5,1,0,10,8
7876799,5,6,0,10,2
7876815,3,2,4,4,5
7877074,5,2,10,9,7
7877080,7,1,10,1,4
7877190,5,6,4,5,9
7877222,3,7,8,6,10
7877715,1,1,1,7,7
7877789,6,1,7,0,8
7877841,5,3,6,3,6
7877895,4,3,2,6,0
7877910,5,5,0,6,2
7877931,4,0,4,9,9
7877932,5,5,1,10,4
7878293,5,0,2,8,7
7878326,6,7,3,7,0
7878335,9,2,7,9,1
7878501,10,8,5,9,6
7878514,4,10,7,9,0
7878523,5,4,8,7,4
7878559,3,5,3,8,8
7878571,5,4,9,10,10
7878776,5,5,0,7,5
7878968,6,9,3,6,9
7878987,7,7,6,0,3
7879103,5,5,2,8,2
7879148,5,0,4,10,8
7879459,5,7,8,2,3
7879552,5,7,4,8,9
7879626,5,8,4,5,2
7879656,5,10,7,8,0
7879675,3,7,2,8,8
7879792,6,3,8,5,6
7879853,5,9,5,8,9
7880057,5,6,5,7,1
7880082,5,8,1,0,6
7880100,6,7,9,9,10
7880155,6,4,6,1,5
7880312,5,3,8,2,3
7880340,5,0,2,0,2
7880795,5,3,10,6,6
7880947,5,0,9,6,10
7881067,5,8,4,4,10
7881151,3,9,4,4,9
7881238,1,2,2,9,0
7881478,5,9,6,6,0
7881487,3,5,1,3,10
7881576,4,3,8,0,7
7881600,5,8,7,3,1
7881721,4,9,3,9,6
7881931,9,8,8,3,8
7882110,4,2,1,7,3
7882144,4,3,2,5,2
7882270,6,10,4,0,2
7882401,6,10,7,9,1
7882432,5,0,5,6,3
7882434,5,9,3,10,0
7882495,6,10,6,7,7
7882686,3,8,4,0,3
7882695,4,9,4,4,5
7882744,4,9,9,9,8
7882911,4,9,9,9,9
7882959,10,6,4,3,9
7883100,6,6,5,6,2
7883159,1,3,9,8,0
7883177,3,3,5,5,0
7883346,1,2,2,1,0
7883506,3,10,6,1,4
7883513,10,5,9,3,5
7883696,6,9,4,9,9
7883751,5,5,0,2,2
7883901,1,6,9,2,7
7883920,6,7,1,5,0
7884132,3,0,1,10,3
7884148,5,10,9,2,3
7884178,5,5,9,1,4
7884241,5,8,1,4,0
7884361,6,0,2,10,2
7884387,4,0,7,5,10
7884391,5,6,5,5,10
7884506,3,7,6,10,6
7884697,5,8,4,0,8
7884948,6,4,4,1,5
7885201,1,5,7,10,2
7885325,9,2,8,9,2
7885372,8,2,4,3,1
7885403,5,2,1,4,9
7885497,1,9,2,9,9
7885737,5,1,4,0,8
7885752,5,2,6,9,9
7885919,1,3,0,0,0
7886125,5,9,4,5,9
7886136,3,6,8,4,6
7886172,5,10,3,8,8
7886219,6,1,1,10,7
7886353,5,3,1,3,0
7886500,3,5,10,2,5
7886635,5,7,8,9,2
7886664,4,6,2,0,3
7886777,5,1,1,8,4
7886838,5,0,3,3,2
7886904,5,4,3,4,5
7886951,3,7,0,7,2
7886986,5,8,3,6,5
7887011,6,10,0,4,7
7887087,6,9,4,8,2
7887091,5,4,6,8,3
7887130,6,1,2,2,2
7887259,4,8,2,3,2
7887417,4,10,6,6,6
7887665,5,5,1,10,1
7887804,6,10,4,0,9
7887895,4,8,10,10,10
7887921,3,2,3,3,6
7887945,8,10,10,1,7
7887970,4,2,3,0,2
7888056,1,0,3,1,1
7888064,5,9,7,6,8
7888197,5,10,10,9,2
7888246,1,3,2,3,7
7888278,6,2,5,0,0
7888308,3,5,4,5,10
7888361,1,9,4,10,8
7888399,1,7,1,7,1
7888466,4,7,4,2,2
7888588,5,4,7,0,8
7889011,6,8,5,8,3
7889078,9,9,6,10,8
7889105,10,10,7,2,0
7889280,6,3,1,5,1
7889291,9,4,7,6,9
7889324,5,2,10,8,3
7889431,4,7,9,8,7
7889499,3,8,4,10,2
7889526,10,6,5,3,8
7889616,5,10,10,5,2
7889643,3,3,10,0,2
7889736,4,7,8,0,8
7889966,4,8,0,0,10
7890088,5,6,1,2,3
7890118,3,6,5,9,8
7890234,1,5,2,2,10
7890274,6,8,1,3,9
7890360,5,0,6,7,3
7890408,5,8,10,3,6
7890410,5,1,10,8,1
7890711,6,1,1,10,0
7891064,4,9,9,3,10
7891079,5,2,4,7,9
7891507,5,3,0,2,3
7891596,5,3,6,0,4
7891652,5,3,4,5,3
7891733,1,6,0,3,7
7891810,5,0,6,4,0
7891836,6,10,2,2,3
7891855,5,8,2,7,5
7892036,5,9,5,2,2
7892057,4,9,9,6,3
7892072,3,4,9,2,1
7892108,5,0,10,1,1
7892143,1,0,7,5,7
7892151,8,3,3,0,10
7892232,5,0,4,2,8
7892425,5,3,5,5,10
7892617,5,9,2,8,9
7892641,6,2,3,9,0
7892802,6,2,4,9,5
7892942,3,6,4,5,7
7893014,9,5,2,7,1
7893263,5,0,10,9,8
7893422,6,7,7,10,5
7893488,6,2,3,0,0
7893513,1,6,4,2,6
7893734,8,4,3,5,5
7893771,6,6,6,7,9
7893977,5,1,0,4,1
7894291,5,1,5,4,8
7894325,5,10,7,0,5
7894523,5,6,1,0,0
7894570,5,2,1,3,2
7894630,6,6,10,10,10
7894669,3,8,3,0,2
7894939,5,9,10,10,7
7894964,6,0,1,6,10
7894999,6,9,4,5,7
7895009,5,1,9,8,0
7895262,4,7,4,9,0
7895309,5,10,10,10,9
7895415,4,5,1,7,3
7895467,4,6,7,3,9
7895468,5,6,1,2,6
7895518,5,4,6,7,8
7895586,3,0,9,4,8
7895597,4,1,5,8,9
7895614,5,4,2,8,7
7895652,5,3,7,3,1
7895710,1,0,10,5,1
7895862,5,0,6,5,5
7896061,1,9,5,5,4
7896156,5,3,4,6,4
7896157,4,6,4,5,1
7896262,6,5,8,5,7
7896572,4,5,2,2,2
7896771,5,2,5,9,4
7896893,5,5,7,7,9
7896901,8,10,7,2,3
7896951,5,8,5,0,1
7896979,6,5,7,4,4
7897040,6,0,0,7,7
7897067,5,1,2,2,5
7897121,6,7,4,0,5
7897191,5,8,5,1,9
7897287,3,10,7,10,0
7897333,5,5,9,6,10
7897356,6,2,1,10,10
7897368,5,8,10,10,2
7897389,9,8,7,9,2
7897536,4,7,3,1,0
7897596,3,2,5,10,5
7897645,5,7,2,1,5
7897646,6,5,8,6,2
7897722,5,1,6,5,9
7897754,5,5,4,8,3
7897882,6,0,5,3,10
7897984,4,8,1,2,7
7898149,5,5,3,7,1
7898232,1,7,6,10,4
7898299,1,9,1,0,6
7898561,6,6,9,8,0
7898581,1,1,10,9,8
7898740,6,2,10,9,0
7898783,5,8,6,4,10
7898865,5,10,9,9,2
7899133,4,8,5,4,7
7899170,4,7,6,9,10
7899252,5,0,10,6,9
7899544,4,10,8,0,8
7899674,5,6,3,6,8
7899829,1,9,3,8,8
7899919,8,10,9,7,4
7900099,4,3,0,10,8
7900316,4,4,10,7,2
7900441,5,6,7,10,6
7900647,5,10,7,9,0
7900988,5,7,6,7,5
7901246,6,0,10,1,1
7901247,5,0,4,3,3
7901283,6,6,7,8,1
7901481,3,9,2,4,6
7901520,5,0,6,9,1
7901661,4,0,1,3,6
7901675,5,0,5,0,8
7901813,5,5,9,5,3
7901919,4,1,9,4,4
7901930,10,3,5,6,7
7902051,3,10,2,1,9
7902106,6,4,7,4,6
7902295,5,7,9,2,3
7902337,5,1,7,10,3
7902487,10,9,8,8,5
7902492,4,3,3,0,1
7902603,6,2,4,2,10
7902745,4,8,2,1,4
7902811,4,8,9,5,4
7902848,5,10,4,9,8
7902906,4,9,0,4,9
7902928,5,6,3,8,3
7903013,4,8,6,2,1
7903074,1,2,10,2,2
7903095,5,9,6,4,3
7903159,8,3,5,8,1
7903213,5,3,3,2,6
7903304,5,7,5,3,5
7903328,3,9,4,4,8
7903340,5,8,9,7,0
7903386,5,7,3,10,4
7903393,6,6,9,8,4
7903405,5,9,1,6,6
7903482,3,10,8,2,0
7903627,5,3,8,8,6
7903630,4,0,5,4,2
7903698,5,7,9,2,8
7903867,5,9,4,8,3
7904013,3,9,3,10,6
7904132,4,1,6,1,3
7904243,6,4,6,9,0
7904258,9,10,7,10,3
7904412,3,7,1,0,5
7904528,5,5,4,1,4
7904565,6,4,2,1,2
7904703,5,7,3,9,8
7904720,5,1,5,10,6
7904817,6,1,2,8,8
7904839,5,9,0,2,10
7904857,3,6,5,9,8
7904926,6,1,7,0,6
7904965,5,4,7,4,9
7904970,3,3,3,9,1
7904993,1,2,9,9,5
7905062,5,3,8,3,9
7905406,5,8,7,9,5
7905487,3,0,5,0,5
7905497,1,3,6,8,6
7905543,6,2,0,2,9
7905745,3,3,0,2,4
7905762,4,5,7,5,4
7905937,5,2,8,1,2
7906032,5,5,10,4,9
7906046,4,10,0,2,10
7906053,3,2,10,0,2
7906138,3,8,6,4,2
7906156,8,0,6,8,2
7906165,4,5,9,7,0
7906255,4,8,8,1,9
7906374,5,8,8,1,8
7906430,1,0,6,7,7
7906524,3,4,8,7,7
7906606,9,4,0,9,9
7906646,1,1,4,2,3
7906680,5,8,1,6,0
7906684,5,5,5,10,1
7906694,5,3,0,4,3
7906885,6,2,9,4,3
7906970,5,10,9,3,8
7907106,1,3,9,8,1
7907157,3,3,10,5,3
7907421,6,6,0,8,4
7907511,4,1,4,5,9
7907518,9,4,1,6,5
7907616,5,5,10,3,0
7907638,1,0,9,8,9
7907640,6,9,5,2,10
7907677,5,6,0,7,4
7907807,1,5,1,6,1
7908011,9,1,8,0,4
7908015,4,8,1,7,10
7908144,4,2,1,1,4
7908168,5,0,3,10,0
7908403,6,3,2,9,7
7908518,5,4,2,1,3
7908597,6,3,3,5,5
7908667,3,4,7,5,4
7908670,3,6,3,2,10
7908694,5,3,3,5,2
7908936,5,0,6,2,9
7908983,3,7,10,8,5
7908986,5,8,0,8,4
7908995,5,4,5,9,3
7909072,5,6,6,1,10
7909259,6,2,3,4,7
7909260,3,10,9,7,1
7909391,9,4,1,2,3
7909413,3,5,5,8,0
7909499,9,10,6,6,2
7909510,5,4,4,3,10
7909626,4,0,0,9,9
7909722,6,4,7,2,2
7910069,5,0,1,0,3
7910226,1,7,5,6,7
7910241,3,10,6,5,0
7910244,5,10,2,10,9
7910432,6,2,7,7,10
7910455,5,1,10,6,10
7910552,5,4,6,7,1
7910690,5,1,3,9,3
7910701,4,0,5,8,9
7910765,10,3,0,0,10
7910846,5,7,10,0,5
7910905,4,5,10,2,10
7910950,5,1,7,8,4
7910976,4,7,9,6,10
7911057,6,3,5,4,2
7911275,1,4,9,5,10
7911327,6,8,8,6,2
7911438,1,3,7,4,2
7911641,6,6,8,8,1
7911753,4,8,8,9,9
7911789,6,6,0,3,7
7911836,5,1,5,9,2
7912064,5,2,5,4,8
7912104,3,7,6,6,10
7912239,1,0,1,8,3
7912517,1,2,5,4,9
7912663,1,4,8,9,1
7912778,5,10,8,10,2
7912967,5,9,2,5,2
7913008,1,4,4,1,0
7913056,6,7,1,5,10
7913064,4,5,7,5,3
7913070,5,7,8,1,4
7913154,5,4,8,5,1
7913193,5,2,9,8,0
7913213,1,6,3,4,5
7913275,6,5,0,1,9
7913380,6,5,5,3,7
7913439,3,10,3,1,7
7913443,5,7,8,1,3
7913496,6,1,3,4,10
7913528,4,5,8,3,6
7913536,6,8,10,5,4
7913595,6,6,0,0,10
7913616,4,0,10,5,0
7913632,3,0,4,4,7
7913674,4,6,8,9,1
7913736,4,4,0,6,10
7914176,3,4,8,7,5
7914262,4,6,8,2,4
7914336,3,9,6,0,0
7914401,1,1,6,7,5
7914413,5,9,6,9,7
7914469,1,5,3,1,9
7914517,10,6,8,1,0
7915045,5,7,1,6,4
7915075,6,6,7,3,7
7915088,5,9,8,10,3
7915160,3,3,1,5,8
7915211,5,3,3,7,7
7915393,6,6,0,1,0
7915519,3,10,10,6,5
7915552,6,3,7,8,5
7915608,5,3,7,7,4
7915627,3,3,9,3,10
7915754,1,7,6,4,4
7915775,5,10,10,0,9
7916013,4,5,2,1,9
7916024,4,3,7,10,10
7916124,6,10,2,3,5
7916162,5,0,10,8,8
7916185,5,10,0,2,8
7916261,5,7,1,0,3
7916267,6,3,0,0,9
7916268,5,8,10,8,10
7916332,1,10,6,1,0
7916466,8,7,7,7,1
7916473,6,7,1,9,9
7916534,1,1,6,5,6
7916564,5,7,6,8,7
7916652,6,9,2,0,9
7916725,5,6,4,3,8
7916737,3,0,1,1,10
7916770,4,10,3,9,5
7916804,4,5,0,2,4
7916849,6,6,1,0,9
7916877,6,4,10,7,4
7917002,3,3,1,0,2
7917009,6,7,3,3,2
7917134,5,2,10,1,9
7917149,7,7,3,9,2
7917190,6,10,5,8,0
7917299,5,5,8,10,7
7917354,5,1,6,3,1
7917421,1,1,9,10,9
7917450,4,5,4,3,4
7917485,1,8,6,0,1
7917526,6,7,9,9,2
7917614,5,1,3,8,6
7917664,6,7,9,1,6
7917698,6,4,1,4,1
7917729,4,7,0,3,0
7917821,3,0,3,3,6
7917849,4,1,4,0,4
7917862,5,4,6,4,4
7917934,4,4,5,8,7
7917983,4,0,10,6,10
7917986,6,7,10,8,7
7918108,5,8,8,7,1
7918276,5,3,7,4,6
7918369,1,6,1,10,2
7918382,1,9,8,5,8
7918390,5,6,4,6,6
7918507,5,3,0,8,2
7918509,4,10,0,7,4
7918553,5,1,0,5,0
7918565,10,1,1,0,0
7918611,6,9,1,5,10
7918631,4,3,3,2,0
7918711,4,4,1,0,1
7918811,3,8,6,5,3
7918915,5,2,9,8,6
7919018,5,3,6,4,10
7919238,6,6,4,1,8
7919271,6,9,7,7,1
7919346,4,2,6,4,3
7919384,1,2,0,6,8
7919399,6,0,1,8,10
7919426,5,7,9,1,8
7919440,4,0,2,2,4
7919491,4,2,2,6,3
7919601,4,3,3,1,4
7919631,6,7,0,6,5
7919762,6,1,9,10,2
7919832,5,7,10,5,5
7920112,4,1,10,7,1
7920130,5,7,5,8,5
7920218,4,6,6,3,7
7920391,9,5,1,9,10
7920457,5,0,8,2,1
7920474,6,2,9,7,2
7920629,4,0,2,7,2
7920666,5,8,2,4,7
7920700,4,10,1,2,4
7920772,4,9,10,10,5
7920812,5,3,1,9,4
7920839,5,9,4,6,2
7920847,4,8,7,7,3
7920850,1,8,4,5,6
7920973,5,7,10,1,4
7921022,6,3,10,0,8
7921078,1,9,0,4,2
7921182,4,2,3,8,1
7921635,5,10,4,3,2
7921837,4,10,1,8,0
7922218,5,5,5,10,7
7922350,5,9,5,0,2
7922389,9,9,10,6,6
7922461,1,4,3,5,6
7922490,5,6,9,5,3
7922492,3,4,2,5,5
7922645,5,0,2,7,10
7922671,5,0,7,7,3
7922696,1,2,7,2,5
7922701,5,9,4,3,1
7922764,5,1,4,3,8
7922878,4,7,6,10,1
7923012,4,1,7,0,7
7923065,5,8,1,1,8
7923213,1,8,2,9,4
7923245,3,4,9,9,6
7923317,1,8,8,4,10
7923343,5,4,5,6,9
7923361,6,6,8,10,2
7923364,5,8,1,8,4
7923583,5,1,3,7,2
7923789,5,7,5,5,6
7923799,4,3,6,5,0
7923820,6,6,2,7,8
7923910,1,2,8,9,6
7923928,3,7,1,4,6
7923954,7,2,10,1,0
7924053,5,5,4,9,4
7924085,5,9,5,6,3
7924113,1,4,2,3,4
7924222,8,3,0,7,2
7924234,4,5,5,4,6
7924307,4,7,8,10,2
7924541,1,1,0,3,1
7924556,3,5,7,9,9
7924593,6,6,10,0,8
7924682,4,10,2,10,7
7924964,3,10,3,7,5
7925001,5,4,1,10,0
7925148,5,5,3,8,6
7925268,1,6,0,4,7
7925493,6,0,10,4,7
7925513,3,2,7,2,6
7925574,5,10,7,3,0
7925698,3,10,4,10,5
7925716,5,0,6,0,0
7925830,4,6,8,10,8
7925851,8,8,6,4,5
7925863,6,7,0,3,6
7925973,6,1,8,1,10
7926089,4,0,10,8,5
7926173,6,7,8,9,10
7926335,5,2,4,5,7
7926390,5,8,5,9,6
7926414,5,6,0,10,5
7926470,5,6,0,1,0
7926669,5,6,0,3,7
7926759,1,0,5,0,3
7926777,6,6,0,6,1
7926841,1,7,0,3,1
7926853,5,5,5,2,7
7926985,3,2,8,0,4
7927041,5,10,5,3,2
7927064,5,0,4,1,5
7927103,6,7,8,8,1
7927128,1,7,3,1,3
7927154,5,10,4,4,0
7927369,1,8,4,8,5
7927558,5,2,3,1,7
7927597,1,0,0,0,6
7927598,4,2,6,9,5
7927667,5,0,7,10,2
7927886,6,3,0,6,2
7927892,5,0,10,10,0
7928002,3,7,0,7,9
7928051,1,3,0,7,10
7928206,5,7,7,8,8
7928210,3,6,1,1,8
7928303,1,8,0,9,4
7928390,5,6,5,3,7
7928541,1,8,6,4,3
7928544,3,10,7,7,3
7928774,8,10,8,5,3
7928969,5,9,0,8,0
7929038,6,0,10,1,8
7929045,5,9,10,10,3
7929066,5,5,3,2,10
7929245,3,5,1,3,0
7929481,6,2,0,10,5
7929581,1,10,8,5,1
7929631,5,4,3,8,3
7929683,9,6,7,10,10
7929710,5,2,3,1,2
7929786,5,2,1,2,8
7929806,6,5,6,7,4
7929824,6,10,3,4,10
7929916,5,8,2,3,7
7930045,4,1,0,1,5
7930049,10,0,8,1,3
7930175,9,9,5,5,3
7930268,3,4,6,6,10
7930320,6,4,10,10,7
7930525,5,1,9,5,3
7930684,1,7,2,0,7
7930752,6,2,6,1,8
7931184,5,10,2,7,8
7931270,4,0,7,2,10
7931521,4,7,5,6,10
7931962,5,8,9,0,2
7932045,3,9,7,4,4
7932157,1,6,1,7,7
7932259,5,9,6,10,10
7932373,4,4,10,0,4
7932556,6,3,8,3,3
7932602,4,4,1,8,5
7932615,4,3,6,10,6
7932618,1,7,2,4,2
7932619,5,9,6,4,8
7932648,7,1,10,9,1
7932930,1,3,1,1,6
7933039,5,7,1,4,8
7933140,5,7,2,3,8
7933154,5,2,5,2,3
7933229,10,1,5,0,6
7933357,6,6,2,5,3
7933394,5,10,9,4,0
7933401,5,1,1,9,7
7933407,4,6,8,1,1
7933444,4,4,6,6,4
7933541,6,1,4,0,3
7933869,3,8,9,10,0
7933965,1,1,0,4,4
7934028,6,3,9,0,4
7934130,5,6,0,0,10
7934175,3,3,10,5,1
7934235,5,6,10,7,7
7934268,1,10,2,8,2
7934451,6,1,8,1,9
7934742,5,9,7,10,4
7934779,3,9,5,3,6
7934843,1,5,4,8,6
7934980,3,1,10,7,9
7935210,10,9,0,2,3
7935294,5,0,2,10,1
7935335,5,5,6,7,2
7935362,3,2,3,6,2
7935517,3,10,2,8,10
7935703,6,4,7,7,4
7935765,5,6,4,5,10
7935769,1,5,5,6,3
7935799,3,7,7,5,10
7935850,4,2,4,2,10
7935855,10,2,4,2,8
7935922,4,8,7,5,8
7936556,5,8,5,4,2
7936640,5,0,10,7,6
7937004,3,1,4,6,4
7937006,5,9,7,7,4
7937061,4,6,9,7,2
7937228,1,10,9,8,7
7937467,5,10,1,3,0
7937688,5,3,10,4,2
7937720,8,1,7,8,1
7938038,3,4,5,10,6
7938099,3,4,5,3,8
7938135,3,6,10,4,9
7938214,1,10,10,9,2
7938305,4,5,0,10,0
7938510,4,1,9,3,4
7938542,4,8,10,1,6
7938595,5,6,9,4,4
7938602,3,10,9,7,10
7938802,5,4,7,10,5
7938856,6,7,2,6,6
7938967,5,10,3,0,9
7938968,5,5,6,10,7
7939052,1,10,2,7,2
7939159,6,8,7,6,7
7939337,6,1,3,10,5
7939404,7,2,8,3,6
7939407,6,0,8,9,10
7939617,6,1,6,7,10
7939702,5,7,6,6,10
7939729,3,0,9,7,4
7939825,1,8,4,3,3
7939859,3,6,10,8,2
7939965,1,6,3,7,5
7939971,5,4,0,10,10
7940010,3,1,4,9,2
7940216,5,9,0,3,1
7940412,1,5,5,4,4
7940572,6,2,1,1,0
7940587,4,0,9,9,2
7940641,4,2,2,1,10
7940752,6,4,0,6,6
7940892,5,1,10,3,2
7941083,3,1,10,0,1
7941244,1,4,2,10,0
7941256,6,8,7,1,1
7941504,5,5,6,8,4
7941719,6,10,5,6,10
7941794,1,7,1,10,4
7941880,6,3,3,7,9
7941895,4,8,4,3,0
7941973,5,2,2,7,9
7942106,5,9,7,5,7
7942163,4,10,5,4,5
7942512,3,0,6,1,5
7942524,6,8,3,5,5
7942536,5,6,1,8,0
7942661,3,10,8,5,9
7942662,6,6,10,4,4
7942972,3,8,1,5,3
7942981,6,9,8,0,4
7942991,1,9,0,7,2
7943018,5,9,1,1,0
7943034,10,1,7,8,6
7943075,5,9,5,0,2
7943106,4,7,7,1,3
7943108,1,7,1,5,0
7943128,4,5,4,3,0
7943237,3,0,1,3,6
7943308,1,4,4,10,1
7943336,5,2,10,4,6
7943364,5,10,5,5,1
7943544,7,0,6,2,5
7943555,3,7,0,1,0
7943659,4,2,2,1,9
7943894,1,9,1,5,2
7943939,5,5,4,2,9
